,Question,Mark Scheme,Response
111,"In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks.

State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks. [8]","a
In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks. State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks.For knowledge and understanding of a demerit good which explains that the term refers to a good that has the cost of consumption underestimated/worse for the consumer than they realise/because of information failure (1 mark) and is overconsumed (1 mark) Application that uses a correctly labelled diagram to explain the impact of an indirect tax on price and quantity. Diagram showing a left shift in the S curve (1 mark) the fall in quantity consumed (1 mark) and the increase in price (1 mark) (up to 3 marks)An explanation that the tax is increasing the cost of production for producers (1 mark), which increases the price and reduces the consumption (1 mark) which removes the market failure/problem of information failure/improves the allocation of resources (1 mark) (up to 3 marks)
8
The answer provided must show knowledge and understanding that a demerit good is one that is worse for the consumer than they realise because of information failure. The diagram(s) should show that demerit goods are under-priced and over consumed and also how a tax can improve allocation.

","A demerit good is a good for which the costs of consumption are underestimated by consumers due to information failure, leading to overconsumption. This occurs because individuals are unaware of or disregard the negative externalities associated with the good, resulting in a market outcome where the private benefit exceeds the social benefit. In the case of sugar-sweetened drinks, consumers may not fully account for the long-term health costs, such as obesity, which represent a divergence between private and social costs.  

DIAGRAM: A supply and demand diagram illustrating the market for sugar-sweetened drinks. The initial supply curve (S1) intersects demand (D) at equilibrium price P1 and quantity Q1. The imposition of a tax shifts the supply curve leftward to S2, intersecting demand at a higher price P2 and lower quantity Q2. The vertical distance between S1 and S2 represents the per-unit tax.  

The tax increases producers’ costs, causing the supply curve to shift left from S1 to S2. This raises the market price from P1 to P2 and reduces the equilibrium quantity from Q1 to Q2. The higher price discourages consumption by internalising some of the external costs, moving output closer to the socially optimal level where marginal social cost equals marginal social benefit. By reducing overconsumption, the tax addresses the information failure and aligns private incentives with societal welfare, improving resource allocation. However, the effectiveness of the tax depends on the price elasticity of demand. If demand is inelastic, the quantity reduction may be limited, but the tax revenue could fund public health initiatives to further mitigate the externality."
112,"With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. [8].","a

With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q of currency. (1 mark) (The vertical axis needs to make it clear that it is an exchange rate) Market equilibrium shown. (1 mark)
2 marks maximum
For Application Explanation of one reason for a fall in demand (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation) Explanation of one reason for an increase in supply (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation)
6 marks maximum

8

A fall in demand for a currency could be caused by a:

the goods and services of a country are demanded less
a country’s interest rate is decreased An increase in the supply of a currency could be caused by:
an increase in interest rates in other countries
imported products are demanded more

Note: the question specifically refers to the depreciation of an exchange rate


","In a floating exchange rate system, the value of a currency is determined by the interaction of demand and supply in the foreign exchange market. Depreciation occurs when the currency’s value falls relative to another currency, which can be caused by shifts in demand or supply. One demand-side factor leading to depreciation is a decrease in the demand for a country’s exports. If foreign consumers reduce their demand for domestically produced goods and services, they require less of the domestic currency to make purchases. This reduces the overall demand for the currency in the foreign exchange market. (DIAGRAM: A demand and supply graph for the domestic currency, with the exchange rate on the vertical axis and quantity on the horizontal axis. The initial equilibrium is at point E1, where demand curve D1 intersects supply curve S1. A leftward shift of the demand curve from D1 to D2 results in a new equilibrium E2 at a lower exchange rate.) The downward shift in demand creates excess supply of the currency at the original exchange rate, leading to downward pressure on its value until a new equilibrium is established.  

A supply-side factor causing depreciation is an increase in the supply of the currency due to higher demand for imports. If domestic consumers purchase more foreign goods and services, they must sell their domestic currency to acquire foreign currency, increasing the supply of the domestic currency in the foreign exchange market. (DIAGRAM: On the same graph, the supply curve shifts rightward from S1 to S2, intersecting the demand curve D1 at a new equilibrium E3 with a lower exchange rate.) The increased supply creates excess quantity of the currency at the initial exchange rate, causing its value to fall until equilibrium is restored. Both factors illustrate how changes in trade flows alter currency demand and supply, leading to depreciation.  

The extent of depreciation depends on the price elasticity of demand and supply for the currency. If demand for exports is inelastic, a small decline in export demand may cause a significant fall in the exchange rate. Similarly, if the supply of the currency is highly elastic, increased imports could lead to a sharper depreciation. Additionally, the responsiveness of capital flows to interest rate differentials or speculative activities may amplify or dampen the initial effects of trade-related shifts. Consequently, the magnitude of exchange rate movements hinges on the interplay of these elasticities and broader market conditions."
113,"With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. [8]","a

With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q (1 mark) Existence of consumer surplus (1 mark)
2 marks maximum
For Application How consumer surplus is affected by a decrease in the price of a luxury product with many substitutes: elastic PED. (Up to 3 marks) How consumer surplus is affected by a decrease in the price of an essential product with few substitutes: inelastic PED’ (Up to 3 marks)
6 marks maximum

8
A decrease in the price of a product will increase the consumer surplus as more consumers are willing to pay the lower price. The extent of this will depend on the price elasticity of demand for a product. In the case of a luxury product with many substitutes, PED will be elastic. In the case of an essential product with few substitutes, PED will be inelastic.

","Consumer surplus represents the difference between the total amount consumers are willing and able to pay for a good and the total amount they actually pay. A decrease in price increases consumer surplus by lowering the market price, allowing consumers to purchase the good at a lower cost than their maximum willingness to pay. However, the magnitude of this increase depends on the price elasticity of demand (PED), which varies between luxury goods with many substitutes and essential goods with few substitutes.  

For a luxury product with many substitutes, demand is highly price elastic. DIAGRAM: A demand curve with relatively flat slope (elastic) intersects a supply curve. A price decrease from P1 to P2 causes a proportionally larger increase in quantity demanded from Q1 to Q2. The original consumer surplus is the area below the demand curve and above P1. After the price fall, the new consumer surplus expands significantly, as the lower price applies to all units sold, and the large rise in quantity adds a wide area between P2 and the demand curve. The elastic nature of demand means consumers are highly responsive to price changes, leading to a substantial gain in surplus from both the price reduction and increased consumption.  

For an essential product with few substitutes, demand is price inelastic. DIAGRAM: A steep demand curve (inelastic) intersects a supply curve. A price decrease from P1 to P2 results in only a small rise in quantity demanded from Q1 to Q2. The original consumer surplus is the area below the demand curve and above P1. After the price fall, the surplus increases primarily due to the lower price being applied to the existing quantity purchased, with minimal expansion from the small quantity increase. The inelastic demand reflects consumers’ limited ability to adjust consumption despite price changes, so the surplus gain is smaller compared to the luxury good.  

The difference arises because elastic demand allows consumers to exploit price reductions more fully through increased purchases, whereas inelastic demand limits such adjustments. Both scenarios show consumer surplus rising, but the extent depends on PED. The luxury good’s surplus grows more due to greater quantity responsiveness, while the essential good’s surplus increases modestly, driven mainly by the price drop itself."
114,"Explain whether private goods, free goods and public goods will all be sold in a free market economy. [8]","a

Explain whether private goods, free goods and public goods will all be sold in a free market economy. For Knowledge and Understanding For knowledge and understanding of private goods, free goods and public goods. Up to 2 marks) For knowledge and understanding of just two types of good.  (Up to 1 mark)
2 marks maximum
For Application Explanation of the market mechanism in relation to the three types of good  Up to 2 marks for an explanation of each type of good)
6 marks maximum

8
Free goods are not sold in a free market economy: • are not scarce and so do not have a market price attached to them • the supply equals the demand at zero price • have no property rights associated with them • require no factors of production for their enjoyment Private goods are sold in a free market economy: • economic goods that are consumed by an individual for their own benefit • there is rivalry in consumption, i.e. when a product is consumed by one person, it cannot be consumed by another • there is excludability in consumption, i.e. when a product is consumed by one person, all others are excluded from it Public goods are not sold in a free market economy: • are non-rival • are non-excludable • are non-rejectable Examples of free goods: air, sunshine Examples of private goods: most products in an economy, such as food and clothing; can include examples of merit goods/demerit goods Examples of public goods: street lighting, defence and police

","In a free market economy, private goods are typically sold due to their characteristics of rivalry and excludability. Rivalry means consumption by one individual reduces availability for others, while excludability allows suppliers to restrict access to those who pay. These features create a profit incentive, as firms can charge prices that cover production costs and generate revenue. Consumers, in turn, are willing to pay because they cannot access the good without purchasing it, establishing a functional market equilibrium where supply meets demand. Free goods, however, are not sold because they lack scarcity. Their supply exceeds demand at a zero price, meaning no market mechanism is necessary for allocation. Since they require no resources to produce or distribute in usable form—such as naturally abundant elements—there is no need for pricing or exchange. Public goods, by contrast, are non-rival and non-excludable. Non-rivalry implies one person’s consumption does not diminish availability for others, while non-excludability prevents suppliers from restricting access to paying customers. This creates a free-rider problem, where individuals benefit without contributing, eliminating profit incentives for private firms. Consequently, public goods are underprovided or absent in a free market, as there is no mechanism to compel payment or ensure sustainable production.

The extent to which these goods are sold depends on the nature of the market and institutional frameworks. Private goods will always be traded in a free market due to their inherent compatibility with profit-driven exchange. Free goods remain outside market transactions entirely, as their abundance negates the need for pricing. Public goods, however, face systemic market failure unless external interventions alter their characteristics. For instance, technological advancements could introduce excludability to certain public goods, transforming them into club goods with restricted access, though this contradicts their fundamental definition. Additionally, altruistic private provision or voluntary collective action might address underprovision, but such solutions are unreliable and rarely scalable. Ultimately, in a purely free market, only private goods are sold, while public goods require non-market mechanisms for provision. The absence of government or collective institutions in a theoretical free market thus ensures that public goods remain unprovided, highlighting the limitations of relying solely on market forces for all good types."
115,Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. [8],"a
Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. For knowledge and understanding of the meaning of deflation. Deflation is a sustained fall (1 mark) in the general price level (1 mark) One mark maximum for stating it is the opposite ofinflation/negative inflation ( up to 2 marks max for KU) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a fall in aggregate demand. For an explanation why AD may fall (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation (1 mark) (up to 3 marks) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a rise in aggregate supply. For an explanation as to why AS may increase (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation  (1 mark) (up to 3 marks)
8
Do not reward ‘micro’ diagrams showing S/D, P/Q Reasons why AD may fall include: fall in either C, I, G, X or rise in M. Reasons why AS may rise include: increased investment, falling costs

","Deflation refers to a sustained decrease in the general price level within an economy over a period of time. It occurs when the aggregate price index, such as the Consumer Price Index, experiences continuous declines, reflecting widespread reductions in the prices of goods and services. This is distinct from temporary price fluctuations, as deflation involves a persistent downward trend that can influence economic behavior, including delayed consumption and investment decisions in anticipation of further price falls.  

Deflation can arise from shifts in aggregate demand or aggregate supply. A leftward shift in the aggregate demand curve illustrates demand-side deflation. DIAGRAM: The aggregate demand and aggregate supply diagram shows the price level on the vertical axis and real output on the horizontal axis. If aggregate demand decreases from AD1 to AD2, the equilibrium price level falls from P1 to P2. This decline in aggregate demand may result from reduced consumer spending due to higher savings rates, lower investment caused by pessimistic business expectations, contractionary fiscal policies reducing government expenditure, or a decline in net exports from weaker global demand. For example, households anticipating future price declines may postpone purchases, further suppressing demand and reinforcing deflationary pressures.  

Alternatively, deflation may originate from a rightward shift in the aggregate supply curve. DIAGRAM: In the same diagram, an increase in aggregate supply from AS1 to AS2 reduces the equilibrium price level from P1 to P2 while expanding output. This could stem from falling production costs, such as lower wages or energy prices, technological advancements improving productivity, or deregulation reducing business overheads. For instance, significant innovations in manufacturing processes may lower marginal costs, enabling firms to produce more at each price level. While this supply-driven deflation is often associated with economic growth, sustained price declines may still destabilize expectations and lead to deferred consumption.  

The persistence of deflation depends on the magnitude and duration of these shifts. Demand-side deflation typically reflects weaker economic activity and may exacerbate unemployment, while supply-side deflation could coincide with output expansion. However, both scenarios risk entrenching deflationary spirals if price declines become self-reinforcing through adaptive expectations, complicating monetary policy responses in restoring price stability."
116,"Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. [8].","a
Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. For knowledge and understanding of the concept of cross elasticity of demand. What it measures (1 mark) and the formula (1 mark) And application explaining that a positive value indicates a substitute (1 mark) and explains why (1 mark)And explains that a negative value indicates a complement (1 mark) and why (1 mark)And explains that a value of zero indicates unrelated goods (1 mark) and why (1 mark)
8
For knowledge and understanding, the candidate must display an awareness of the idea of ‘responsiveness’ as well as an accurate formula

","Cross-elasticity of demand measures the responsiveness of the quantity demanded of one good to a change in the price of another good. It is calculated using the formula: **XED = (% change in quantity demanded of Good A) / (% change in price of Good B)**. This concept allows economists to classify the relationship between goods based on the sign and magnitude of the coefficient.  

If the cross-elasticity of demand is **positive**, the goods are substitutes. A price increase for Good B leads consumers to switch to Good A, increasing its demand. For instance, if the price of butter rises, consumers may purchase more margarine instead. The higher the positive value, the stronger the substitutability, as consumers perceive the goods as close alternatives. Conversely, a **negative** cross-elasticity indicates complementary goods. Here, a price rise for Good B reduces demand for Good A, as they are consumed together. For example, higher petrol prices lower demand for cars. The more negative the coefficient, the more interdependent the goods are in consumption. A coefficient of **zero** signifies unrelated goods, where price changes for Good B have no effect on the quantity demanded of Good A, as there is no economic relationship between them.  

The distinction hinges on interpreting the coefficient’s sign and magnitude. Substitutes exhibit proportional demand shifts due to relative price changes, while complements reflect joint consumption patterns. Unrelated goods lack such interactions entirely.  

However, the effectiveness of cross-elasticity as a classification tool depends on factors such as the **time horizon** considered. Short-term elasticity values may understate substitutability if consumers need time to adjust consumption habits. Additionally, the **degree of necessity** influences elasticity: substitutes for essential goods may still have low positive values if alternatives are limited. Market definitions also matter—broader categories (e.g., “transport”) may yield lower elasticity than specific goods (e.g., “electric cars”). Thus, while cross-elasticity provides a theoretical framework, its practical application requires contextual analysis of market dynamics and consumer behaviour."
117,"In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks.

State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks. [8]","a
In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks. State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks.For knowledge and understanding of a demerit good which explains that the term refers to a good that has the cost of consumption underestimated/worse for the consumer than they realise/because of information failure (1 mark) and is overconsumed (1 mark) Application that uses a correctly labelled diagram to explain the impact of an indirect tax on price and quantity. Diagram showing a left shift in the S curve (1 mark) the fall in quantity consumed (1 mark) and the increase in price (1 mark) (up to 3 marks)An explanation that the tax is increasing the cost of production for producers (1 mark), which increases the price and reduces the consumption (1 mark) which removes the market failure/problem of information failure/improves the allocation of resources (1 mark) (up to 3 marks)
8
The answer provided must show knowledge and understanding that a demerit good is one that is worse for the consumer than they realise because of information failure. The diagram(s) should show that demerit goods are under-priced and over consumed and also how a tax can improve allocation.

","A demerit good is a good or service whose consumption is considered to be more harmful to individuals than they realise, typically due to information failure. This occurs when consumers underestimate the private costs associated with consuming the good, such as health risks, leading to overconsumption relative to the socially optimal level. In the case of sugar-sweetened drinks, consumers may not fully account for long-term negative effects like obesity, resulting in a market failure where resources are misallocated.  

(DIAGRAM: A supply and demand diagram for sugar-sweetened drinks. The initial supply curve S1 intersects demand curve D at equilibrium point E1, with quantity Qm and price Pm. The imposition of a tax shifts the supply curve leftwards to S2, intersecting demand at new equilibrium E2, with lower quantity Q1 and higher price P1.) The tax increases producers’ costs of production, causing a vertical shift in the supply curve from S1 to S2. This raises the market price from Pm to P1 and reduces the equilibrium quantity from Qm to Q1. The higher price discourages consumption by internalising the external costs of obesity and healthcare burdens that were previously not reflected in the market price. By reducing consumption towards the socially optimal level Q1, the tax helps correct the overconsumption caused by information failure. The divergence between the original market equilibrium Qm and the socially optimal quantity Q1 represents the welfare loss from overconsumption, which is mitigated by the tax.  

The tax improves resource allocation by aligning private costs with social costs. Without intervention, the market overproduces demerit goods because producers and consumers do not account for the full social costs of consumption. By increasing production costs, the tax incentivises producers to supply less, while higher prices signal the true cost to consumers, reducing demand. This moves the market closer to allocative efficiency, where marginal social cost equals marginal social benefit, thereby reducing the welfare loss associated with excessive consumption of demerit goods."
118,"With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. [8].","a

With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q of currency. (1 mark) (The vertical axis needs to make it clear that it is an exchange rate) Market equilibrium shown. (1 mark)
2 marks maximum
For Application Explanation of one reason for a fall in demand (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation) Explanation of one reason for an increase in supply (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation)
6 marks maximum

8

A fall in demand for a currency could be caused by a:

the goods and services of a country are demanded less
a country’s interest rate is decreased An increase in the supply of a currency could be caused by:
an increase in interest rates in other countries
imported products are demanded more

Note: the question specifically refers to the depreciation of an exchange rate


","In a floating exchange rate system, the value of a currency is determined by the interaction of demand and supply in the foreign exchange market. Depreciation occurs when the currency’s value falls relative to another currency, which can be caused by shifts in demand or supply. DIAGRAM: A standard demand and supply diagram for a currency, with the exchange rate (e.g., dollars per euro) on the vertical axis and the quantity of the currency on the horizontal axis. The initial equilibrium is at the intersection of demand curve D1 and supply curve S1, with exchange rate ER1.  

One demand-side factor leading to depreciation is a decrease in foreign demand for a country’s exports. If foreign consumers reduce their purchases of domestic goods and services, they will require less of the domestic currency to make these transactions. This reduces the demand for the currency, shifting the demand curve from D1 to D2. With supply unchanged, the new equilibrium exchange rate falls to ER2, illustrating depreciation. DIAGRAM: The leftward shift of the demand curve demonstrates how reduced export demand lowers the exchange rate.  

A supply-side factor is an increase in domestic demand for imports. If domestic consumers purchase more foreign goods, they must sell their domestic currency to acquire foreign currency for these transactions. This increases the supply of the domestic currency in the foreign exchange market, shifting the supply curve from S1 to S2. With demand unchanged, the equilibrium exchange rate falls to ER2, causing depreciation. DIAGRAM: The rightward shift of the supply curve shows how higher import demand reduces the currency’s value.  

The extent of depreciation depends on the price elasticity of demand and supply for the currency. If demand for exports is inelastic, a small decline in export demand may cause a significant fall in the exchange rate. Similarly, if supply is highly elastic due to capital mobility, increased import demand could lead to a sharp depreciation. Additionally, simultaneous shifts in demand and supply may amplify or offset the effects, depending on the relative magnitude of the changes. Consequently, while these factors generally lead to depreciation, the actual outcome is contingent on market responsiveness and concurrent economic conditions."
119,"With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. [8]","a

With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q (1 mark) Existence of consumer surplus (1 mark)
2 marks maximum
For Application How consumer surplus is affected by a decrease in the price of a luxury product with many substitutes: elastic PED. (Up to 3 marks) How consumer surplus is affected by a decrease in the price of an essential product with few substitutes: inelastic PED’ (Up to 3 marks)
6 marks maximum

8
A decrease in the price of a product will increase the consumer surplus as more consumers are willing to pay the lower price. The extent of this will depend on the price elasticity of demand for a product. In the case of a luxury product with many substitutes, PED will be elastic. In the case of an essential product with few substitutes, PED will be inelastic.

","Consumer surplus represents the difference between what consumers are willing to pay for a good and what they actually pay. A decrease in price increases consumer surplus, but the magnitude depends on the price elasticity of demand (PED), which varies between luxury goods with many substitutes and essential goods with few substitutes.  

For a luxury product with many substitutes, demand is price elastic, as consumers can easily switch to alternatives. The demand curve is relatively flat. DIAGRAM: A downward-sloping demand curve (D1) for the luxury good intersects the original price (P1) and quantity (Q1). Consumer surplus is the triangle above P1 and below D1. When price falls to P2, quantity demanded rises significantly to Q2 due to elastic PED. The new consumer surplus expands to a larger triangle above P2, reflecting greater gains from both existing consumers paying less and new consumers entering the market. The increase in surplus is substantial because the quantity effect dominates.  

For an essential product with few substitutes, demand is price inelastic, as consumers cannot easily reduce consumption. The demand curve is steep. DIAGRAM: A steep demand curve (D2) intersects the original price (P1) and quantity (Q1). Consumer surplus is the area above P1 and below D2. When price decreases to P2, quantity demanded rises only marginally to Q2 due to inelastic PED. The new consumer surplus increases primarily through existing consumers paying a lower price, represented by a vertical expansion of the surplus area above P2. The gain is smaller because the quantity response is limited, and the price reduction benefits existing buyers more than attracting new ones.  

In summary, price decreases raise consumer surplus for both goods, but the effect is larger for elastic luxury goods due to greater quantity adjustments, whereas essential goods see smaller gains due to inelastic demand. The difference arises from substitutability and the resulting PED, which shape the demand curve’s slope and the surplus’s responsiveness to price changes."
120,"Explain whether private goods, free goods and public goods will all be sold in a free market economy. [8]","a

Explain whether private goods, free goods and public goods will all be sold in a free market economy. For Knowledge and Understanding For knowledge and understanding of private goods, free goods and public goods. Up to 2 marks) For knowledge and understanding of just two types of good.  (Up to 1 mark)
2 marks maximum
For Application Explanation of the market mechanism in relation to the three types of good  Up to 2 marks for an explanation of each type of good)
6 marks maximum

8
Free goods are not sold in a free market economy: • are not scarce and so do not have a market price attached to them • the supply equals the demand at zero price • have no property rights associated with them • require no factors of production for their enjoyment Private goods are sold in a free market economy: • economic goods that are consumed by an individual for their own benefit • there is rivalry in consumption, i.e. when a product is consumed by one person, it cannot be consumed by another • there is excludability in consumption, i.e. when a product is consumed by one person, all others are excluded from it Public goods are not sold in a free market economy: • are non-rival • are non-excludable • are non-rejectable Examples of free goods: air, sunshine Examples of private goods: most products in an economy, such as food and clothing; can include examples of merit goods/demerit goods Examples of public goods: street lighting, defence and police

","In a free market economy, private goods are likely to be sold due to their characteristics of rivalry and excludability. Rivalry means that consumption by one individual reduces availability for others, while excludability ensures that only those willing to pay can access the good. These features create a profit incentive for firms, as they can charge prices to cover production costs and exclude non-payers. For example, goods like food or clothing are traded efficiently in markets because suppliers can enforce property rights and set prices that reflect scarcity. DIAGRAM: A typical supply and demand diagram for private goods shows equilibrium at the intersection of marginal private benefit and marginal private cost, ensuring allocative efficiency through price signals.

Free goods, such as air or sunlight, are not sold in a free market economy because they lack scarcity. Their supply exceeds demand at zero price, eliminating the need for market transactions. Since no resources are required to allocate these goods, there is no role for prices or profit-driven production. For instance, sunlight is freely available to all, and no firm can charge for its use, as exclusion is impossible and unnecessary. This absence of rivalry and excludability ensures free goods remain outside market mechanisms.

Public goods, like national defence or street lighting, are also unlikely to be sold in a free market. Their non-excludable nature allows individuals to benefit without paying, creating a free-rider problem. Firms cannot charge prices effectively, as non-payers cannot be excluded from consumption. Additionally, non-rivalry means one person’s use does not diminish availability for others, removing competitive pricing incentives. DIAGRAM: A market failure diagram for public goods illustrates the divergence between marginal social benefit and marginal private benefit, leading to underprovision if left to the market. Without government intervention, profit-maximising firms have no incentive to produce such goods, resulting in their absence or severe underproduction.

The provision of these goods depends on the extent of market failures and institutional frameworks. While private goods align with market incentives, public goods require state intervention due to their inherent characteristics. Free goods, by definition, cannot be commodified. However, quasi-public goods with partial excludability might occasionally be provided by markets if technological solutions enable exclusion, though this remains rare. Ultimately, only private goods are reliably traded in a free market, as their attributes align with profit motives and price mechanisms."
121,Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. [8],"a
Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. For knowledge and understanding of the meaning of deflation. Deflation is a sustained fall (1 mark) in the general price level (1 mark) One mark maximum for stating it is the opposite ofinflation/negative inflation ( up to 2 marks max for KU) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a fall in aggregate demand. For an explanation why AD may fall (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation (1 mark) (up to 3 marks) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a rise in aggregate supply. For an explanation as to why AS may increase (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation  (1 mark) (up to 3 marks)
8
Do not reward ‘micro’ diagrams showing S/D, P/Q Reasons why AD may fall include: fall in either C, I, G, X or rise in M. Reasons why AS may rise include: increased investment, falling costs

","Deflation refers to a sustained decrease in the general price level across an economy over a period of time. This is distinct from temporary price fluctuations or disinflation, which describes a slowdown in the rate of inflation. Deflation occurs when the average prices of goods and services decline consistently, often linked to reduced economic activity or improved productive efficiency. The causes of deflation can be analyzed through shifts in aggregate demand (AD) or aggregate supply (AS). DIAGRAM: (Aggregate demand and aggregate supply model with price level on the vertical axis and real output on the horizontal axis).  

A fall in aggregate demand is one cause of deflation. AD comprises consumption, investment, government spending, and net exports. If households reduce consumption due to lower consumer confidence or higher savings rates, or if firms cut investment due to rising borrowing costs, the AD curve shifts leftward. DIAGRAM: (Initial equilibrium at AD1 and AS intersecting at price level P1. A leftward shift to AD2 results in a new equilibrium at a lower price level P2 and reduced output Y2). This decline in AD creates excess supply in the economy, leading firms to lower prices to clear inventories, causing deflation. Similarly, a decrease in government expenditure or a rise in imports relative to exports could trigger this leftward AD shift.  

Deflation may also arise from an increase in aggregate supply. Technological advancements, lower input costs, or improved productivity can shift the AS curve rightward. DIAGRAM: (Initial equilibrium at AD and AS1 intersecting at P1. A rightward shift of AS to AS2 leads to a new equilibrium at a lower price level P2 and higher output Y2). While this boosts output, the expansion in productive capacity reduces production costs, allowing firms to lower prices. For instance, energy price declines or labor market reforms that reduce wages could drive this shift. Supply-side deflation may coexist with economic growth if output rises alongside falling prices.  

The likelihood of deflation depends on the magnitude and persistence of AD or AS shifts. Demand-side deflation is often associated with recessions, where falling prices and output exacerbate unemployment and debt burdens. In contrast, supply-side deflation may reflect positive efficiency gains, though prolonged price declines could still deter investment if firms anticipate lower future revenues. The elasticity of AS also matters: if supply is highly responsive to cost reductions, deflationary pressures may intensify. Ultimately, the dominant cause—whether demand contraction or supply expansion—shapes the economic consequences of deflation."
