,Question,Mark Scheme,Response
844,"Firms in a market decide to collude over the price that they charge for their products. What is not likely to be a feature of the market?

A. Firms have similar cost structures.
B. Products of the firms are close substitutes.
C. There are high barriers to entry into the market.
D. There is a large number of competing firms.",D,"**Correct Answer Explanation:**  
**D. There is a large number of competing firms.**  
Collusion requires coordination and mutual agreement among firms to restrict competition. A large number of firms makes collusion highly unlikely due to the increased difficulty of negotiation, monitoring, and enforcement. With many competitors, firms face greater incentives to cheat on agreements (e.g., secretly lowering prices to gain market share), as detecting deviations becomes harder. Additionally, the larger the group, the higher the likelihood of divergent cost structures, objectives, or strategies, which destabilizes collusion. Oligopolistic markets (few dominant firms) are far more conducive to collusion, as coordination is simpler and cheating is easier to identify. Thus, a market with collusion is unlikely to have a large number of firms.

**Analysis of Incorrect Answers:**  
**A. Firms have similar cost structures.**  
Similar cost structures facilitate collusion because firms are more likely to agree on a unified price that maximizes joint profits. If costs differ significantly, low-cost firms may prefer lower prices to expand output, while high-cost firms favor higher prices to maintain margins. Homogeneous costs reduce such conflicts, enabling stable pricing agreements. This alignment is a common feature of collusive markets, making this answer incorrect.  

**B. Products of the firms are close substitutes.**  
When products are close substitutes, price becomes the primary competitive tool. Collusion allows firms to eliminate price competition, ensuring stable profits. If products were highly differentiated, firms could compete on non-price factors (e.g., quality, branding), reducing the urgency to collude on price. Close substitutes heighten the risk of destructive price wars, incentivizing firms to collude. Thus, this is a typical feature of collusive markets, ruling out option B.  

**C. There are high barriers to entry into the market.**  
High barriers to entry (e.g., economies of scale, patents, capital requirements) protect colluding firms from new entrants. Without such barriers, supernormal profits from collusion would attract new competitors, increasing supply and driving prices down. Collusion is only sustainable if incumbents can maintain their market power, which high barriers ensure. This is a key characteristic of collusive markets, making option C incorrect."
845,"The diagram shows five budget lines. Line 1 is the original budget line.   Which pair of budget lines shows a relatively higher price for drink compared with food after a move from budget line 1?

A. 2 and 3
B. 2 and 4
C. 3 and 5
D. 4 and 5",C,"**Explanation of Correct Answer (C. 3 and 5):**  
The correct answer is **C** because both budget lines 3 and 5 reflect a **steeper slope** compared to the original budget line 1. A steeper slope indicates a **higher relative price for drinks** relative to food. This occurs in two scenarios:  
1. **Line 3** likely represents an **increase in the price of drinks**, pivoting the budget line inward on the drinks axis. This raises the opportunity cost of drinks in terms of food forgone, steepening the slope.  
2. **Line 5** likely reflects a **decrease in the price of food**, pivoting the budget line outward on the food axis. A lower food price increases the relative price of drinks (measured in terms of food), even if the absolute drink price remains unchanged. Both changes independently result in a steeper slope, signaling a higher relative price for drinks.  

**Incorrect Answers:**  

**A. 2 and 3:**  
Line 2 likely represents a **parallel inward shift** of the budget line, indicating a **fall in income** with unchanged prices. Since the slope (relative prices) remains identical to line 1, line 2 does not reflect a higher relative price for drinks. While line 3 shows a steeper slope (higher drink price), pairing it with line 2 (no price change) invalidates this option.  

**B. 2 and 4:**  
Line 4 likely pivots inward on the **food axis**, resulting in a **flatter slope**. A flatter slope implies a **lower relative price for drinks** (or a higher relative price for food). Line 2, as explained, reflects an income change, not a price adjustment. Thus, neither line in this pair demonstrates a higher relative price for drinks.  

**D. 4 and 5:**  
Line 4’s flatter slope (higher food price or lower drink price) contradicts the requirement of a higher relative drink price. Line 5’s steeper slope aligns with the correct answer, but pairing it with line 4 creates inconsistency, as the two lines represent opposing price dynamics (one lowers, the other raises the relative price of drinks).  

**Conclusion:** Only lines 3 and 5 consistently demonstrate a steeper slope, confirming a higher relative price for drinks compared to food. The other pairs either include irrelevant income effects (line 2) or contradictory price changes (lines 4 and 5)."
846,"What is the central principle of marginal utility theory?

A. As more is consumed of a normal good, the additional satisfaction gained increases.
B. Consumers are in equilibrium when the marginal utility gained from good X equals the price of good Y.
C. Consumers are in equilibrium when the ratio of the marginal utility of goods X and Y are equal to the ratio of their prices.
D. Consumers are in equilibrium when the total utility gained from good X is the same as gained from good Y. ",C,"The correct answer is **C** because marginal utility theory posits that consumers achieve equilibrium when the ratio of the marginal utilities (MU) of two goods equals the ratio of their prices. Formally, this is expressed as \( \frac{MU_X}{MU_Y} = \frac{P_X}{P_Y} \), which ensures that the last dollar spent on each good yields equal marginal utility. This condition maximizes total utility under a budget constraint, as reallocating spending would no longer improve satisfaction. For instance, if \( \frac{MU_X}{P_X} > \frac{MU_Y}{P_Y} \), the consumer would benefit by buying more of good X and less of Y until equilibrium is restored. Thus, **C** encapsulates the core principle of optimizing utility through proportional comparisons of marginal benefits and costs.

**A** is incorrect because it misrepresents the **law of diminishing marginal utility**, which states that as consumption of a good increases, the *additional* satisfaction (marginal utility) *decreases*, not increases. For normal goods, higher consumption leads to lower marginal utility, not higher. This principle underpins why demand curves slope downward, but it does not define the equilibrium condition itself. 

**B** is incorrect because equilibrium requires a comparison of *marginal utility per dollar spent* across goods, not a direct equality between the marginal utility of one good and the price of another. The statement \( MU_X = P_Y \) lacks economic meaning, as it ignores the relative prices and marginal utilities of both goods. Consumer equilibrium depends on balancing the utility gained per unit of currency, not equating absolute values of utility and price. 

**D** is incorrect because equilibrium is determined by **marginal utility**, not total utility. Total utility reflects cumulative satisfaction from all units consumed, but it does not guide optimal allocation at the margin. Even if total utilities for two goods are equal, the consumer could still reallocate spending to increase total utility by adjusting quantities until the marginal utilities per dollar are equalized. For example, water may provide higher total utility than diamonds, but consumers prioritize spending based on marginal utility relative to price."
847,"The private benefit of an activity is greater than the private cost. The social benefit of the same activity is less than the social cost.   What must be true of the activity?

A. external benefit = external cost
B. external benefit > external cost
C. external benefit < external cost
D. external benefit > private benefit ",C,"**Correct Answer Explanation (C):**  
The activity generates **external costs exceeding external benefits** (C). Here's why:  

Private Benefit (PB) > Private Cost (PC) implies the activity is rational for the individual, as their direct gains outweigh their direct costs. However, Social Benefit (SB) < Social Cost (SC) indicates the activity is socially inefficient. Breaking this down:  
- **SB = PB + External Benefit (EB)**  
- **SC = PC + External Cost (EC)**  

Given SB < SC:  
**PB + EB < PC + EC**  
Rearranging: **EB − EC < PC − PB**  

Since PB > PC (private decision is profitable), **PC − PB** is **negative**. Thus, **EB − EC** must also be negative, meaning **EB < EC**. This negative externality (e.g., pollution, congestion) imposes greater costs on society than benefits, justifying government intervention (e.g., taxes, regulation) to reduce overproduction.  

---

**Incorrect Answer Explanations:**  

**A. External Benefit = External Cost**  
If EB = EC, substituting into SB and SC:  
**SB = PB + EB** and **SC = PC + EC = PC + EB**  
Since PB > PC, **SB = PB + EB > PC + EB = SC**, contradicting the condition SB < SC. Equality of externalities would align social and private outcomes if PB = PC, which is not the case here.  

**B. External Benefit > External Cost**  
If EB > EC, then SB = PB + EB and SC = PC + EC. Since PB > PC and EB > EC, both terms in SB exceed their counterparts in SC, making SB > SC. This contradicts the premise that SB < SC. Greater external benefits would suggest a positive externality (e.g., education), requiring subsidies, not disincentives.  

**D. External Benefit > Private Benefit**  
This compares EB to PB, not EC. Even if EB > PB (e.g., a vaccine’s herd immunity), SB would become PB + EB (a large value). However, SB < SC still requires SC to be even larger, meaning EC must be enormous. The question does not indicate EB’s magnitude relative to PB, and the critical comparison is between EB and EC, not EB and PB. This distracts from the core externality imbalance.  

--- 

**Key Takeaway:**  
The divergence between private and social outcomes arises when **external costs dominate external benefits** (C). The activity is overproduced privately due to unaccounted societal harm, a classic case of market failure requiring corrective policy."
848,"The diagram shows a production possibility curve (LM) for an economy producing agricultural goods and manufacturing goods.   What can be concluded from the diagram?

A. The economy must be allocatively efficient at point R.
B. The economy is Pareto efficient at point T.
C. The economy is productively efficient at point S.
D. The opportunity cost is constant as we move from L to M.",C,"**Explanation of the Correct Answer (C):**  
The economy is productively efficient at point S because this point lies on the production possibility curve (PPC), labeled LM. Productive efficiency occurs when an economy utilizes all its resources fully and optimally, meaning it cannot produce more of one good without reducing the output of the other. Points on the PPC, such as S, represent maximum attainable output combinations given current resources and technology. Since the question specifies the economy’s PPC as LM, any point on this curve (including S) inherently satisfies productive efficiency. There is no idle labor, capital, or technology at these points, unlike positions inside the curve (e.g., point T). Thus, C is correct.

**Analysis of Incorrect Answers:**  

**A. The economy must be allocatively efficient at point R.**  
Allocative efficiency requires producing the combination of goods that maximizes societal welfare, where marginal social benefit equals marginal social cost. However, the PPC alone does not provide information about consumer preferences, demand, or market prices. While point R may lie on the PPC (indicating productive efficiency), allocative efficiency cannot be concluded without additional data about societal preferences. For instance, if agricultural goods are overproduced relative to what society values, point R would not be allocatively efficient. Thus, this claim is unsubstantiated by the PPC diagram alone.  

**B. The economy is Pareto efficient at point T.**  
Pareto efficiency occurs when no individual can be made better off without making someone else worse off. In the context of a PPC, Pareto efficiency corresponds to points on the curve (productive efficiency), as moving to such a point would reallocate resources to increase output of one good without reducing the other. If point T lies inside the PPC, the economy is underutilizing resources (e.g., unemployment or inefficiency), making it Pareto inefficient. Since the correct answer is C, it is implied that point T is inside the curve, rendering B incorrect.  

**D. The opportunity cost is constant as we move from L to M.**  
A constant opportunity cost implies a linear PPC, where resources are perfectly substitutable between agricultural and manufacturing goods. However, standard PPCs are concave to the origin due to increasing opportunity costs: reallocating resources from one sector to another becomes progressively harder as factors of production are specialized. If LM were linear, D would hold, but this contradicts typical economic principles. Since the correct answer is C (productive efficiency at S), the PPC is likely concave, making D incorrect. Increasing opportunity costs arise because, for example, shifting labor from agriculture to manufacturing may require retraining workers, reducing agricultural output disproportionately as more manufacturing goods are produced.  

**Conclusion:**  
The diagram’s PPC (LM) is concave, with point S on the curve, confirming productive efficiency (C). The other options fail due to misinterpretations of allocative efficiency (A), Pareto efficiency (B), and opportunity cost behavior (D)."
849,"Which statement identifies the condition necessary to achieve Pareto optimality? 

A. All consumers maximise their utility subject to their available income.
B. It is not possible to produce greater output with the resources available.
C. It is not possible to reallocate resources to make someone better off without someone else becoming worse off.
D. Potential losers from any reallocation of resources cannot be compensated by those who gain. ",C,"**Correct Answer Explanation (C):**  
Option C is correct because Pareto optimality occurs when resources are allocated such that no reallocation can make one individual better off without making another worse off. This condition encapsulates both productive efficiency (resources are fully utilized) and allocative efficiency (goods are distributed optimally among consumers). Pareto optimality requires that all mutually beneficial exchanges or adjustments have already occurred, leaving no room for further improvement without creating a disadvantage. This definition aligns precisely with the core principle of Pareto efficiency, making C the necessary and sufficient condition.

**Incorrect Answer Explanations:**  

**Option A:**  
While consumers maximizing utility subject to their income is a requirement for achieving a *competitive equilibrium* in markets, it is not sufficient to guarantee Pareto optimality. Even if all individuals act rationally, market failures (e.g., externalities, imperfect competition, or asymmetric information) can prevent the overall allocation from being Pareto efficient. For example, consumers might maximize utility in a monopolistic market, but the resulting output level would be allocatively inefficient, violating Pareto optimality. Thus, individual utility maximization is a component but not the defining condition.

**Option B:**  
This describes *productive efficiency*, where output is maximized given available resources and technology. While productive efficiency is a prerequisite for Pareto optimality, it does not address the distribution of goods among consumers. Even if production is maximized, misallocation of goods (e.g., unequal distribution leaving some consumers underserved) could still allow for Pareto improvements. Pareto optimality requires both productive *and* allocative efficiency, making B incomplete as a standalone condition.

**Option D:**  
This statement refers to the *Kaldor-Hicks criterion*, which allows for potential compensation of losers by gainers to justify resource reallocations. However, Pareto optimality is stricter: it requires *actual* unanimity (no one is harmed) rather than hypothetical compensation. If compensation is not paid, a reallocation that harms some individuals—even if gains outweigh losses—would violate Pareto efficiency. Thus, D misrepresents the condition by conflating potential and actual welfare changes, which are distinct concepts.  

**Conclusion:**  
Pareto optimality is defined by the impossibility of improving one party’s welfare without harming another (C). Options A, B, and D describe related but narrower principles or criteria, failing to capture the holistic requirement of Pareto efficiency."
850,"What would be increased by an expansionary fiscal policy? 

A. budget deficit
B. exchange rate
C. money supply
D. rate of direct taxation ",A,"**Explanation of the Correct Answer (A. Budget Deficit):**  
Expansionary fiscal policy involves increasing government spending and/or reducing taxes to stimulate aggregate demand. When the government spends more without a corresponding rise in tax revenue (or cuts taxes while maintaining spending), it leads to a larger budget deficit. This occurs because government expenditure exceeds its income (tax revenue). For example, during a recession, a government might implement infrastructure projects funded by borrowing, directly widening the deficit. Thus, the budget deficit increases as a direct and immediate consequence of expansionary fiscal measures.

**Analysis of Incorrect Answers:**  

**B. Exchange Rate:**  
Expansionary fiscal policy does not directly increase the exchange rate. While higher government spending could theoretically raise domestic interest rates (if borrowing increases demand for loans), attracting foreign capital and appreciating the currency, this linkage is indirect and contingent on monetary policy responses. Moreover, expansionary fiscal policy often raises inflation expectations, which could depreciate the currency instead. The exchange rate is more directly influenced by monetary policy, trade balances, or investor sentiment, not fiscal expansion itself.  

**C. Money Supply:**  
The money supply is controlled by monetary policy, not fiscal policy. Central banks adjust the money supply through tools like open market operations or interest rate changes. Expansionary fiscal policy (e.g., tax cuts or spending hikes) does not inherently increase the money supply unless it is explicitly financed by central bank money creation (monetizing debt), which blurs the line between fiscal and monetary policy. In standard practice, fiscal expansion is funded by borrowing from financial markets, leaving the money supply unchanged.  

**D. Rate of Direct Taxation:**  
Expansionary fiscal policy typically involves *reducing* direct taxes (e.g., income or corporate taxes) to boost disposable income and incentivize consumption or investment. Increasing the rate of direct taxation would contradict the goal of fiscal stimulus, as it would reduce aggregate demand. For instance, a lower income tax rate leaves households with more post-tax income to spend, aligning with expansionary objectives. Thus, this option is the opposite of what expansionary fiscal policy entails.  

**Conclusion:**  
The budget deficit (A) is the only variable directly and unambiguously increased by expansionary fiscal policy. Other options either pertain to monetary policy (C), contradict the policy’s intent (D), or involve secondary and uncertain effects (B)."
851,"An economy has a balance of payments surplus, which it wishes to eliminate.  In order to achieve this objective, which combination of policies would be most appropriate?

A. a depreciation of the currency and an increase in government spending
B. an appreciation of the currency and a cut in interest rates
C. an increase in the money supply and a pay freeze
D. increases in both direct and indirect taxation ",B,"**Explanation of the Correct Answer (B):**  
The correct answer is **B (an appreciation of the currency and a cut in interest rates)**. A balance of payments (BoP) surplus arises when a country’s total inflows (exports and capital inflows) exceed its outflows (imports and capital outflows). To eliminate this surplus, policies must reduce net exports and/or discourage excessive capital inflows.  

1. **Currency appreciation** makes exports more expensive for foreign buyers and imports cheaper for domestic consumers. This reduces export demand and increases import demand, narrowing the current account surplus.  
2. **Cutting interest rates** lowers returns on domestic financial assets, reducing incentives for foreign investors to bring capital into the economy. This decreases capital inflows, addressing the financial account surplus. Additionally, lower interest rates stimulate domestic consumption and investment, which raises aggregate demand and further boosts imports, exacerbating the reduction in the current account surplus.  

Together, these policies tackle both components of the BoP surplus (current and financial accounts), restoring equilibrium.  

**Analysis of Incorrect Answers:**  

**A (Depreciation of the currency and increased government spending):**  
A currency *depreciation* would make exports cheaper and imports more expensive, *increasing* net exports and worsening the current account surplus. Higher government spending would further stimulate aggregate demand, potentially raising incomes and import consumption. However, the surge in export competitiveness from depreciation would likely dominate, amplifying the surplus. This combination contradicts the objective of eliminating the surplus.  

**C (Increase in the money supply and a pay freeze):**  
Expanding the money supply typically lowers interest rates, which could reduce capital inflows and weaken the currency (via lower demand for domestic assets). However, a weaker currency would *increase* exports, counterproductively enlarging the current account surplus. A pay freeze might suppress domestic consumption and import demand, but this effect would be outweighed by the exchange rate impact. This policy mix is ineffective and potentially contradictory.  

**D (Increases in both direct and indirect taxation):**  
Higher taxes reduce disposable income, dampening consumption and investment. While this could lower import demand, reduced domestic spending might also harm export-oriented industries if firms cut production. Crucially, lower imports would *improve* the current account balance (by reducing outflows), worsening the surplus. This policy combination fails to address the core issue and risks exacerbating the imbalance.  

**Conclusion:**  
Only **B** directly targets the surplus by addressing both the current account (via currency appreciation) and financial account (via interest rate cuts), aligning with the goal of eliminating the BoP surplus. The other options either aggravate the surplus or lack coherence in their mechanisms."
852,"What is an accurate statement about possible causes and/or consequences of a worsening in a country's terms of trade? 

A. It will result from a fall in the demand for its exports.
B. It will result from an increase in consumers’ incomes in its major trading partners.
C. It will result in a decrease in interest rates by its major trading partners.
D. It will result in an improvement in its balance of trade.",A,"**Explanation of the Correct Answer (A):**  
A worsening terms of trade (TOT) occurs when a country’s export prices fall relative to its import prices. A fall in demand for its exports reduces the price of those exports (assuming supply remains constant), directly lowering the TOT ratio (export prices/import prices). For example, if global demand for a country’s primary commodity (e.g., oil) declines due to a recession, the price of oil would drop, worsening the TOT. This aligns with the definition of TOT deterioration. Thus, **A is correct** because reduced export demand is a clear cause of falling export prices and, consequently, a weaker TOT.

**Analysis of Incorrect Answers:**  

**B. It will result from an increase in consumers’ incomes in its major trading partners:**  
An increase in trading partners’ incomes would likely *boost* demand for the country’s exports, raising export prices (assuming supply is inelastic). Higher export prices would *improve* the TOT, not worsen it. For instance, if a major trading partner experiences economic growth, their consumers may purchase more imported goods, driving up export prices for the exporting country. Thus, **B is incorrect** as it describes a scenario that would strengthen, not weaken, the TOT.

**C. It will result in a decrease in interest rates by its major trading partners:**  
Interest rates in trading partners are determined by their domestic monetary policy, not directly by the exporting country’s TOT. A worsening TOT might affect the exporting country’s currency value or inflation, but it does not logically compel trading partners to lower interest rates. Even if the exporting country’s weaker TOT reduces global demand for its currency, the causal link to foreign interest rates is tenuous and indirect. **C is incorrect** due to the lack of a direct economic mechanism connecting TOT to foreign interest rates.

**D. It will result in an improvement in its balance of trade:**  
The balance of trade (BoT) depends on the *volume* of exports and imports, not just prices. A worsening TOT (lower export prices relative to import prices) could improve the BoT only if export demand is price elastic (i.e., a price drop leads to a proportionally larger rise in export volumes). However, this outcome is uncertain and context-dependent. For example, if export demand is inelastic (e.g., essential commodities), falling export prices would reduce export revenue, worsening the BoT. Since the question does not specify elasticity, **D is incorrect** as it assumes an unguaranteed relationship between TOT and BoT."
853,"A country has a floating exchange rate.  An increase in which variable in the country will cause its currency to appreciate?

A. the budget deficit
B. the general price level
C. the interest rate
D. the trade deficit ",C,"**Explanation of the Correct Answer (C. the interest rate):**  
An increase in the interest rate within a country operating under a floating exchange rate regime will typically lead to currency appreciation. Higher interest rates attract foreign investors seeking greater returns on financial assets such as bonds or savings deposits. To purchase these assets, foreign investors must convert their currency into the domestic currency, increasing demand for it. This heightened demand, coupled with a potential reduction in the supply of the domestic currency (as domestic investors may hold more local assets rather than exchanging them for foreign currencies), exerts upward pressure on the exchange rate. Additionally, higher interest rates can signal tighter monetary policy, which may reduce inflationary expectations, further bolstering the currency’s value. Thus, the direct relationship between interest rates and capital inflows makes this the correct answer.

**Analysis of Incorrect Answers:**  

**A. The budget deficit:**  
A larger budget deficit does not directly cause currency appreciation. While a deficit might theoretically lead to higher interest rates if the government borrows heavily (crowding out private investment), this effect is indirect and context-dependent. More commonly, persistent budget deficits raise concerns about fiscal sustainability, potentially leading to fears of future inflation or higher taxes. These factors could deter foreign investment, reducing demand for the currency and causing depreciation. Furthermore, if the deficit is financed by printing money, it could trigger inflation, further weakening the currency. Thus, the budget deficit itself is not a direct driver of appreciation.  

**B. The general price level:**  
An increase in the domestic price level relative to other countries reduces the competitiveness of exports, as domestic goods become more expensive for foreign buyers. Simultaneously, imports become relatively cheaper, increasing demand for foreign currencies. This results in a decrease in demand for the domestic currency (due to weaker exports) and an increase in its supply (as consumers sell it to purchase imports). Both effects lead to depreciation rather than appreciation. Higher inflation also erodes the real returns on domestic assets, discouraging foreign investment. Therefore, a rising general price level would depreciate the currency.  

**D. The trade deficit:**  
A trade deficit implies that the value of imports exceeds exports, requiring the country to supply more of its currency to purchase foreign goods and services. This increases the supply of the domestic currency in foreign exchange markets, placing downward pressure on its value. Additionally, a trade deficit may signal weaker demand for the country’s exports, reducing foreign investors’ confidence in the economy. Both mechanisms contribute to currency depreciation, not appreciation. While capital inflows (e.g., from foreign investment) can offset a trade deficit’s impact, the deficit itself is a depreciating force.  

**Conclusion:**  
The interest rate (C) directly influences currency appreciation through capital flows, while the other options either lead to depreciation (B, D) or have ambiguous or indirect effects (A). This aligns with the dynamics of supply and demand in a floating exchange rate system."
854,"What is a likely consequence of inflation? 

A. Fixed-income earners gain more than those whose income is gained from the ownership of property.
B. Real wages rise more than money wages.
C. The assets of creditors decrease in value at the expense of those of debtors.
D. The domestic purchasing power of money increases.",C,"**Correct Answer Explanation:**  
**C. The assets of creditors decrease in value at the expense of those of debtors.**  
Inflation reduces the real value of money over time. Creditors (lenders) suffer because the money repaid to them by debtors has diminished purchasing power. For example, if a creditor lends $1,000 at 0% interest and inflation is 10%, the debtor repays $1,000 nominally, but its real value is only $900 in pre-inflation terms. Debtors benefit by repaying loans with less valuable currency, effectively transferring wealth from creditors to themselves. This redistribution occurs because loan agreements typically fix nominal interest rates and repayment amounts, which do not adjust automatically to inflation. Thus, creditors’ assets (loans) lose real value, while debtors’ liabilities (debts) become cheaper to service.

**Incorrect Answer Explanations:**  

**A. Fixed-income earners gain more than those whose income is gained from the ownership of property.**  
Fixed-income earners, such as pensioners or workers with static salaries, are harmed by inflation because their nominal income remains unchanged while rising prices erode their purchasing power. In contrast, property owners often benefit: real estate and rental income tend to appreciate during inflation, acting as a hedge. Thus, fixed-income earners lose relative to property owners, making this option incorrect.  

**B. Real wages rise more than money wages.**  
Real wages (wages adjusted for inflation) only increase if nominal wage growth outpaces inflation. During inflation, unless wages are explicitly indexed to price levels, nominal wage increases often lag behind rising prices, causing real wages to *fall*. For instance, a 3% nominal wage rise with 5% inflation results in a 2% decline in real wages. This option incorrectly assumes real wage growth is inherent to inflation, which is not the case without deliberate policy adjustments.  

**D. The domestic purchasing power of money increases.**  
Inflation directly erodes purchasing power, as higher prices mean each unit of currency buys fewer goods and services. If £1 buys one loaf of bread before inflation and prices double, £1 now buys half a loaf. This option inverts the fundamental definition of inflation and is therefore incorrect.  

**Conclusion:**  
Option C is correct because inflation redistributes wealth from creditors to debtors through the devaluation of nominal debt repayments. The other options either misrepresent inflation’s effects (A, D) or confuse real and nominal wage dynamics (B)."
855,"The diagram shows a freely floating foreign exchange market in the United Kingdom (UK) for the demand and supply of pounds sterling (£) in exchange for United States (US) dollars ($).  What could cause the downward shift shown?

A. UK interest rate falls below US interest rate.
B. The demand for UK exports is price-elastic and prices increase.
C. The demand for US exports is price-elastic and prices decrease.
D. People believe that sterling will appreciate. ",C,"**Correct Answer Explanation (C):**  
The downward shift in the exchange rate (depreciation of the pound) is caused by an increase in the **supply of pounds** in the foreign exchange market. Option C states that the demand for US exports is price-elastic and their prices decrease. When US export prices fall and demand is elastic, the quantity demanded of US exports rises significantly. UK importers purchasing these cheaper US goods need more US dollars to pay for them. To acquire dollars, they sell pounds, increasing the **supply of pounds** in the forex market. This rightward shift in the supply curve reduces the equilibrium exchange rate (dollars per pound), causing the pound to depreciate. This explanation aligns with the current account (trade flows) driving the supply-side shift in the forex market.

---

**Incorrect Answer Analysis:**  

**A. UK interest rate falls below US interest rate:**  
A lower UK interest rate relative to the US would incentivize investors to move funds to US assets for higher returns. This would increase the **supply of pounds** (as investors sell pounds to buy dollars) and reduce demand for pounds, leading to depreciation. While this could cause a downward shift, the question specifies a scenario directly tied to trade elasticity (option C). Interest rate differentials primarily affect the capital/financial account, whereas the correct answer focuses on the current account mechanism. Thus, while plausible, it is not the **best** answer given the context of the question.

**B. The demand for UK exports is price-elastic and prices increase:**  
If UK export prices rise and demand is elastic, foreign buyers would reduce purchases of UK goods substantially. This decreases the **demand for pounds** (as fewer pounds are needed to pay for UK exports), shifting the demand curve leftward and lowering the exchange rate. However, this explanation involves a **demand-side shift**, whereas the correct answer (C) hinges on a **supply-side shift**. The question’s diagram likely illustrates a supply-driven depreciation, making B inconsistent with the depicted scenario.

**D. People believe that sterling will appreciate:**  
If speculators anticipate a future appreciation of the pound, they would **increase demand for pounds** now to profit later. This shifts the demand curve rightward, causing an **appreciation** (higher exchange rate). This contradicts the downward shift (depreciation) shown in the diagram. Therefore, D is incorrect as it produces the opposite effect."
856,"Country X conducts 60% of its trade with country Y and 40% of its trade with country Z. The initial value of the trade-weighted exchange rate index of country X is 100.  What will be its new trade-weighted exchange rate index value if its currency falls in value by 20% against the currency of country Y and rises by 10% against the currency of country Z?

A. 84
B. 90
C. 92
D. 116",C,"The correct answer is **C. 92**.  

To calculate the new trade-weighted exchange rate index, we apply the percentage changes in the exchange rate against each trading partner, weighted by their respective trade shares. Country X's currency depreciates by 20% against Y (60% trade weight) and appreciates by 10% against Z (40% trade weight). The formula for the total percentage change in the index is:  
\[
\text{Total \% Change} = (\text{Weight}_Y \times \% \text{Change}_Y) + (\text{Weight}_Z \times \% \text{Change}_Z)
\]  
Substituting the values:  
\[
(0.6 \times -20\%) + (0.4 \times 10\%) = -12\% + 4\% = -8\%
\]  
The new index value is:  
\[
100 \times (1 - 0.08) = 92
\]  
This reflects an 8% overall decline in the trade-weighted exchange rate index due to the combined effect of depreciation against Y (dominant trade partner) and appreciation against Z.  

**Why A (84) is incorrect**:  
A result of 84 would imply a 16% decline in the index. This error likely arises from incorrectly treating both currency movements as negative contributions (e.g., misapplying the 20% depreciation and 10% appreciation as both reducing the index). However, appreciation against Z should *increase* the index, offsetting part of the depreciation against Y. The correct net effect is -8%, not -16%.  

**Why B (90) is incorrect**:  
A value of 90 suggests a 10% decline. This could stem from miscalculating the weights or misinterpreting the exchange rate changes. For instance, if one erroneously averaged the percentage changes (-20% and +10%) without weighting them, the result would be -5%, leading to 95. However, the weighted calculation (-12% + 4%) is definitive, making 92 the accurate outcome.  

**Why D (116) is incorrect**:  
116 implies a 16% *increase* in the index, which would only occur if both currency movements were misinterpreted as appreciations. For example, if the 20% depreciation against Y were incorrectly treated as a 20% appreciation, the calculation would yield \(0.6 \times 20\% + 0.4 \times 10\% = 16\%\), resulting in 116. However, this contradicts the question’s explicit mention of a depreciation against Y.  

Thus, **C (92)** is the only answer consistent with the weighted calculation of exchange rate movements and their directional impacts."
857,"Which statement correctly describes how an import quota works?

A. It is a ban on the import of demerit goods.
B. It imposes strict product regulations on imports.
C. It is a unit tax that raises the price of imported goods.
D. It limits the quantity of certain imported goods. ",D,"**Explanation of the Correct Answer (D):**  
An import quota is a government-imposed trade restriction that sets a physical limit on the quantity of a specific good that can be imported into a country during a specified period. By capping the volume of imports, quotas reduce supply in the domestic market, which can raise prices for consumers and protect domestic industries from foreign competition. This aligns with option D, which explicitly states that a quota ""limits the quantity of certain imported goods."" Quotas do not ban imports outright but restrict their quantity, distinguishing them from outright prohibitions or bans. For example, a country might allow only 1 million units of a foreign-made car to be imported annually. The economic effect is to shift the supply curve for imports leftward, creating a shortage that benefits domestic producers but may lead to inefficiencies or higher costs for consumers.

**Analysis of Incorrect Answers:**  

**Option A** incorrectly describes an import quota as a ""ban on the import of demerit goods."" A ban constitutes a complete prohibition, such as forbidding the import of illegal drugs, whereas a quota permits limited imports. Furthermore, quotas are not exclusively applied to demerit goods (goods deemed harmful, like cigarettes); they can target any commodity, including merit goods or ordinary products. This conflation of a partial restriction (quota) with a total ban renders option A invalid.  

**Option B** refers to ""strict product regulations on imports,"" which describes non-tariff barriers like quality standards, safety requirements, or labeling rules. For instance, a country might mandate that imported food meet specific hygiene criteria. However, such regulations do not limit the physical quantity of imports—they alter the conditions under which goods are traded. Since quotas focus on quantity rather than quality, option B misrepresents the mechanism of a quota.  

**Option C** identifies a quota as a ""unit tax that raises the price of imported goods,"" which confuses quotas with tariffs. A tariff is a tax levied on imports, increasing their price (e.g., a $100 tax per imported bicycle). While both tariffs and quotas aim to reduce imports, their methods differ: tariffs raise prices through taxation, whereas quotas restrict supply directly. Option C incorrectly attributes the mechanism of a tariff to a quota, making it inaccurate.  

In summary, only option D accurately captures the essence of an import quota as a quantitative restriction, distinguishing it from bans, regulations, or taxes."
